Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Kansas,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,38.5266,-96.7265,888210,9607,NA,NA,20,30487.959759916022,NA,NA,1.0816135823735378,84000020,USA,NA,NA
Kentucky,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,37.6681,-84.6701,1609753,17261,NA,NA,21,36031.1285091814,NA,NA,1.0722763057438005,84000021,USA,NA,NA
Louisiana,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,31.1695,-91.8678,1461433,18168,NA,NA,22,31436.819958036427,NA,NA,1.2431633882634374,84000022,USA,NA,NA
Maine,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,44.6939,-69.3819,297246,2648,NA,NA,23,22113.02978994385,NA,NA,0.8908446202808448,84000023,USA,NA,NA
Maryland,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,39.0639,-76.8021,1267740,15550,NA,NA,24,20969.353323364783,NA,NA,1.2265922034486567,84000024,USA,NA,NA
Massachusetts,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,42.2302,-71.5301,2086638,22023,NA,NA,25,30274.02381979377,NA,NA,1.0554298349785636,84000025,USA,NA,NA
Michigan,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,43.3266,-84.5361,2886176,39250,NA,NA,26,28899.742932135705,NA,NA,1.3599309259033403,84000026,USA,NA,NA
Minnesota,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,45.6945,-93.9002,1686048,13825,NA,NA,27,29896.41877342352,NA,NA,0.8199647934103893,84000027,USA,NA,NA
Mississippi,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,32.7416,-89.6787,933065,12968,NA,NA,28,31351.42091340185,NA,NA,1.38982814702084,84000028,USA,NA,NA
Missouri,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,38.4561,-92.2884,1673964,21863,NA,NA,29,27274.68248914692,NA,NA,1.306061540152596,84000029,USA,NA,NA
Montana,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,46.9219,-110.4544,314561,3573,NA,NA,30,29431.83710742549,NA,NA,1.135868718626912,84000030,USA,NA,NA
Nebraska,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,41.1254,-98.2681,533636,4550,NA,NA,31,27586.52776456673,NA,NA,0.8526411261609037,84000031,USA,NA,NA
Nevada,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,38.3135,-117.0554,852960,11555,NA,NA,32,27692.10390642552,NA,NA,1.3546942412305385,84000032,USA,NA,NA
New Hampshire,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,43.4525,-71.5639,356872,2745,NA,NA,33,26246.16554547253,NA,NA,0.7691833486516174,84000033,USA,NA,NA
New Jersey,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,40.2989,-74.521,2795396,34904,NA,NA,34,31471.92302799197,NA,NA,1.2486245240388123,84000034,USA,NA,NA
New Mexico,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,34.8405,-106.2485,627203,8642,NA,NA,35,29911.97660848834,NA,NA,1.377863307414027,84000035,USA,NA,NA
New York,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,42.1657,-74.9481,6241919,73182,NA,NA,36,32086.254028247065,NA,NA,1.172427902380662,84000036,USA,NA,NA
North Carolina,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,35.6301,-79.8064,3237440,26953,NA,NA,37,30867.792439496097,NA,NA,0.8325405258475833,84000037,USA,NA,NA
North Dakota,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,47.5289,-99.784,272954,2387,NA,NA,38,35681.217538730445,NA,NA,0.8778543136959248,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,40.3888,-82.7649,3185038,40249,NA,NA,39,27247.93183393076,NA,NA,1.2614606167964086,84000039,USA,NA,NA
Oklahoma,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,35.5653,-96.9289,1208316,17100,NA,NA,40,30536.387555026307,NA,NA,1.415192714488594,84000040,USA,NA,NA
Oregon,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,44.572,-122.0709,908188,8680,NA,NA,41,21532.58963278175,NA,NA,0.9557492501552542,84000041,USA,NA,NA
Pennsylvania,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,40.5908,-77.2098,3304816,47705,NA,NA,42,25814.86361220901,NA,NA,1.4434994262918115,84000042,USA,NA,NA
Puerto Rico,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,18.2208,-66.5901,980676,5257,NA,NA,72,30706.636265089888,NA,NA,0.5360588002561498,630,PRI,NA,NA
Rhode Island,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,41.6809,-71.5118,432042,3696,NA,NA,44,40783.26462839391,NA,NA,0.8554723846292721,84000044,USA,NA,NA
South Carolina,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,33.8569,-80.945,1721693,18578,NA,NA,45,33439.28211976816,NA,NA,1.0790541635471598,84000045,USA,NA,NA
South Dakota,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,44.2998,-99.4388,264187,3059,NA,NA,46,29863.14500841567,NA,NA,1.1578919477491325,84000046,USA,NA,NA
Tennessee,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,35.7478,-86.6923,2364365,28122,NA,NA,47,34517.249084589144,NA,NA,1.1909675837408362,84000047,USA,NA,NA
Texas,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,31.0545,-97.5635,8036156,91162,NA,NA,48,27714.81921863316,NA,NA,1.134398087841998,84000048,USA,NA,NA
Utah,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,40.15,-111.8624,1045472,5056,NA,NA,49,32610.28372798396,NA,NA,0.4836093171314009,84000049,USA,NA,NA
Vermont,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,44.0459,-72.7107,144895,740,NA,NA,50,23220.76190445665,NA,NA,0.5107146554401463,84000050,USA,NA,NA
Virgin Islands,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,18.3358,-64.8963,23311,124,NA,NA,78,21731.55088190327,NA,NA,0.5319377118098751,850,VIR,NA,NA
Virginia,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,37.7693,-78.17,2117608,22189,NA,NA,51,24809.36425775632,NA,NA,1.0478332155904209,84000051,USA,NA,NA
Washington,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,47.4009,-121.4905,1835075,14550,NA,NA,53,24098.500136508817,NA,NA,0.7928831246679291,84000053,USA,NA,NA
West Virginia,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,38.4912,-80.9545,607366,7514,NA,NA,54,33890.411891435244,NA,NA,1.237145312710952,84000054,USA,NA,NA
Wisconsin,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,44.2685,-89.6165,1895475,15460,NA,NA,55,32554.68417503745,NA,NA,0.8156266898798454,84000055,USA,NA,NA
Wyoming,US,2022-10-29,2022,10,29,2022-10-30T04:33:16Z,42.756,-107.3025,178444,1908,NA,NA,56,30832.177123811467,NA,NA,1.06924301181323,84000056,USA,NA,NA
